股票id	股票名	价格	涨跌幅(%)	换手率(%)	市盈率	市净率	行业板块	社保基金	社保基金数	公告日期	送股	转股	派息	除权日	登记日
2210	飞马国际	2.22	-0.45	0.60	62.33	22.14	物流	[]	0	2023-04-29	0	0	0	--	--
2211	ST宏达	2.87	-2.05	1.07	26.54	13.92	其他化学制品	[]	0	2023-04-29	0	0	0	--	--
2212	天融信	11.07	+0.18	2.12	73.45	1.35	IT服务	['全国社保基金一零二组合']	1	2023-04-22	0	0	0	--	--
2213	大为股份	12.53	-2.57	1.37	200.89	4.40	汽车零部件	[]	0	2023-04-12	0	0	0	--	--
2214	大立科技	13.38	-2.55	1.19	--	3.54	其他电子	[]	0	2023-04-22	0	0	0.5	--	--
2215	诺 普 信	8.27	-1.55	2.84	21.59	2.11	农药	[]	0	2023-04-27	0	0	1.5	--	--
2216	三全食品	16.44	-1.26	1.38	17.64	3.47	食品综合	[]	0	2023-04-25	0	0	3.5	--	--
2217	合力泰	3.04	-2.56	0.82	--	1.88	显示器件	[]	0	2023-04-15	0	0	0	--	--
2218	拓日新能	4.86	-1.02	0.81	70.18	1.62	光伏设备	[]	0	2023-04-22	0	0	0.3	--	--
2219	新里程	4.64	-7.20	1.61	89.16	7.82	医疗服务	[]	0	2023-04-14	0	0	0	--	--
2221	东华能源	8.97	-0.77	0.71	--	1.36	石油加工	[]	0	2023-04-28	0	0	0	--	--
2222	福晶科技	25.80	-2.01	6.78	48.67	7.69	被动元件	[]	0	2023-04-22	0	0	2.5	--	--
2223	鱼跃医疗	32.90	+0.12	1.78	17.88	3.12	医疗器械	['全国社保基金一一零组合']	1	2023-04-28	0	0	6	--	--
2224	三 力 士	4.61	0.00	0.69	42.46	1.37	其他橡胶制品	[]	0	2023-04-28	0	0	0.5	--	--
2225	濮耐股份	3.88	-1.27	0.85	19.72	1.22	耐火材料	[]	0	2023-04-21	0	0	0.6	--	--
2226	江南化工	5.19	-1.14	0.42	33.81	1.55	民爆用品	[]	0	2023-03-25	0	0	0.6	--	--
2227	奥 特 迅	12.95	-1.52	0.94	--	2.95	储能设备	[]	0	2023-04-26	0	0	0	--	--
2228	合兴包装	3.25	-0.61	0.38	35.97	1.21	包装印刷	[]	0	2023-04-21	0	0	1.2	--	--
2229	鸿博股份	20.79	+7.00	29.87	--	6.55	包装印刷	[]	0	2023-04-04	0	0	0	--	--
2230	科大讯飞	58.05	-3.23	3.58	343.55	8.25	软件开发	[]	0	2023-04-21	0	0	1	--	--
2231	奥维通信	6.73	-1.75	3.42	--	6.63	地面兵装	[]	0	2023-04-28	0	0	0	--	--
2232	启明信息	15.21	+1.33	3.22	81.57	4.46	IT服务	[]	0	2023-04-01	0	0	0.5	--	--
2233	塔牌集团	8.21	+0.61	1.21	21.93	0.85	水泥制造	[]	0	2023-04-22	0	0	1.2	2023-04-28	2023-04-27
2234	民和股份	18.70	-2.96	1.48	--	2.39	畜禽养殖	[]	0	2023-03-29	0	0	0	--	--
2235	安妮股份	6.90	-0.86	5.25	--	3.99	造纸	[]	0	2023-04-29	0	0	0	--	--
2236	大华股份	22.35	-5.06	3.67	30.17	2.35	电子系统组装	['全国社保基金一零三组合', '全国社保基金一零一组合']	2	2023-04-28	0	0	2.41	--	--
2237	恒邦股份	12.60	-0.47	1.62	28.86	1.72	黄金	[]	0	2023-03-25	0	0	0	--	--
2238	天威视讯	7.91	-1.00	1.65	55.85	2.73	有线电视网络	[]	0	2023-03-31	0	0	1	--	--
2239	奥特佳	2.55	-1.92	0.82	43.79	1.49	汽车零部件	[]	0	2023-04-28	0	0	0	--	--
2240	盛新锂能	30.95	-1.59	1.11	5.71	2.24	锂	[]	0	2023-03-30	0	0	6.5	2023-04-06	2023-04-04
2241	歌尔股份	17.61	-1.12	1.47	63.12	2.00	电子系统组装	[]	0	2023-04-18	0	0	1	--	--
2242	九阳股份	15.92	-2.57	0.51	25.20	3.55	小家电	['汇添富基金管理股份有限公司－社保基金四二三组合']	1	2023-04-01	0	0	3	--	--
2245	蔚蓝锂芯	10.97	-2.14	1.45	76.31	2.00	物流	['中信证券股份有限公司－社保基金17052组合']	1	2023-04-25	0	0	0.35	--	--
2246	北化股份	9.19	-0.97	0.87	58.88	1.76	化工	[]	0	2023-04-18	0	0	0.5	--	--
2247	聚力文化	2.45	-0.81	1.78	38.36	2.81	移动互联网服务	[]	0	2023-03-31	0	0	0	--	--
2248	华东数控	8.20	-2.26	2.08	204.66	30.82	机床工具	[]	0	2023-04-29	0	0	0	--	--
2249	大洋电机	5.29	-0.38	0.96	27.99	1.49	电机	[]	0	2023-04-25	0	0	0.8	--	--
2250	联化科技	11.54	-1.70	1.01	15.97	1.52	农药	[]	0	2023-04-22	0	0	1	--	--
2251	步 步 高	5.09	-1.74	1.63	--	0.95	超市	[]	0	2023-04-28	0	0	0	--	--
2252	上海莱士	6.69	-1.76	0.68	21.99	1.54	生物制品	[]	0	2023-04-25	0	0	0.3	--	--
2253	川大智胜	15.34	+2.95	5.65	--	2.51	软件开发	[]	0	2023-03-25	0	0	0	--	--
2254	泰和新材	20.91	-2.52	1.07	42.40	2.51	氨纶	['全国社保基金四一三组合']	1	2023-04-14	0	0	3	2023-04-21	2023-04-20
2255	海陆重工	5.36	-2.55	1.55	13.28	1.28	电气设备	[]	0	2023-04-11	0	0	0	--	--
2256	兆新股份	2.43	+1.25	2.27	--	3.88	新能源发电	[]	0	2023-04-12	0	0	0	--	--
2258	利尔化学	14.09	-2.42	0.76	7.26	1.58	农药	['全国社保基金一零一组合']	1	2023-04-12	0	0	5	2023-04-20	2023-04-19
2259	ST升达	3.49	-0.85	0.29	--	10.59	燃气	[]	0	2023-04-28	0	0	0	--	--
2261	拓维信息	12.59	-1.33	10.64	--	6.25	移动互联网服务	[]	0	2023-04-28	0	0	0	--	--
2262	恩华药业	28.60	-2.99	0.63	30.67	4.93	化学制剂	['全国社保基金四一八组合']	1	2023-04-21	0	0	2	2023-04-28	2023-04-27
2263	大东南	2.63	-1.13	0.38	117.12	1.81	其他塑料制品	[]	0	2023-04-29	0	0	0	--	--
2264	新 华 都	5.95	-2.46	2.26	19.06	2.81	超市	[]	0	2023-04-26	0	0	0	--	--
2265	西仪股份	13.27	-2.07	0.87	44.93	5.71	汽车零部件	[]	0	2023-04-25	0	0	0	--	--
2266	浙富控股	4.02	+1.77	0.83	13.87	1.76	环保工程及服务	[]	0	2023-04-29	0	0	0.6	--	--
2267	陕天然气	7.88	+1.55	1.19	16.40	1.30	燃气	[]	0	2023-04-11	0	0	3	--	--
2268	电科网安	32.13	+0.69	2.19	88.89	5.23	计算机	['全国社保基金六零二组合']	1	2023-04-21	0	0	0.6	--	--
2269	美邦服饰	1.79	+0.56	6.71	--	15.47	休闲服装	[]	0	2023-04-29	0	0	0	--	--
2270	华明装备	10.05	-3.37	2.50	21.90	2.61	线缆部件及其他	[]	0	2023-04-12	0	0	3	--	--
2271	东方雨虹	29.95	+1.11	0.69	34.46	2.78	其他建材	[]	0	2023-04-13	0	0	1	--	--
2272	川润股份	5.89	-0.51	1.70	--	1.77	机械基础件	[]	0	2023-04-29	0	0	0	--	--
2273	水晶光电	11.31	-1.74	1.53	28.35	1.89	光学元件	['全国社保基金四一三组合']	1	2023-04-12	0	0	2	--	--
2274	华昌化工	7.93	-0.88	0.75	9.06	1.45	复合肥	[]	0	2023-04-28	0	0	3	--	--
2275	桂林三金	21.15	+2.82	1.08	32.82	4.15	中药	[]	0	2023-04-28	0	0	4	--	--
2276	万马股份	10.88	-3.72	3.89	24.39	2.26	线缆部件及其他	[]	0	2023-04-18	0	0	0.48	--	--
2277	友阿股份	3.44	-0.29	0.57	389.28	0.72	百货	[]	0	2023-04-29	0	0	0	--	--
2278	神开股份	5.22	-1.14	1.32	--	1.79	冶金矿采化工设备	[]	0	2023-04-29	0	0	0	--	--
2279	久其软件	7.02	0.00	5.10	--	3.63	软件开发	[]	0	2023-04-01	0	0	0	--	--
2280	联络互动	3.81	-1.55	2.55	--	12.34	IT服务	[]	0	2023-04-26	0	0	0	--	--
2282	博深股份	7.51	-1.05	0.86	27.96	1.18	磨具磨料	[]	0	2023-04-28	0	0	0.3	--	--
2283	天润工业	5.66	-1.39	1.12	30.04	1.13	汽车零部件	['全国社保基金一一八组合']	1	2023-03-21	0	0	0.5	--	--
2284	亚太股份	7.66	-1.29	0.69	68.66	2.24	汽车零部件	[]	0	2023-04-18	0	0	0	--	--
2285	世联行	2.79	+1.45	1.15	--	1.71	房地产开发	[]	0	2023-03-30	0	0	0	--	--
2286	保龄宝	8.50	-1.73	0.54	29.40	1.55	其他农产品加工	[]	0	2023-04-28	0	0	0.8	--	--
2287	奇正藏药	24.47	-2.86	0.55	27.14	3.94	中药	[]	0	2023-04-28	0	0	3.9	--	--
2288	超华科技	4.46	-1.55	1.07	--	3.19	印制电路板	[]	0	2023-04-28	0	0	0	--	--
2289	ST宇顺	6.53	-4.95	0.14	--	7.67	显示器件	[]	0	2023-04-27	0	0	0	--	--
2290	禾盛新材	9.65	+3.65	1.65	40.38	3.78	家电零部件	[]	0	2023-03-30	0	0	0	--	--
2291	遥望科技	21.45	-2.01	13.31	--	3.78	鞋帽	['国泰基金管理有限公司－社保基金四二一组合']	1	2023-04-29	0	0	0	--	--
2292	奥飞娱乐	11.24	+9.98	15.94	--	5.10	影视动漫	[]	0	2023-04-29	0	0	0	--	--
2293	罗莱生活	13.45	+2.75	1.06	19.11	2.60	家纺	[]	0	2023-04-20	0	0	6	--	--
2294	信立泰	36.10	-2.17	0.24	65.92	4.94	化学制剂	[]	0	2023-04-27	0	0	5	2023-05-09	2023-05-08
2295	精艺股份	6.53	-1.36	1.87	102.47	1.25	铜	[]	0	2023-04-25	0	0	0	--	--
2296	辉煌科技	8.20	-1.44	1.55	29.43	1.75	计算机	[]	0	2023-04-19	0	0	0	--	--
2297	博云新材	7.51	-0.13	0.90	201.40	2.05	航空装备	[]	0	2023-04-15	0	0	0	--	--
2298	中电兴发	6.38	-1.24	2.29	--	1.13	其他专业工程	[]	0	2023-04-28	0	0	0	--	--
2299	圣农发展	21.02	-2.32	0.92	46.21	2.60	畜禽养殖	['全国社保基金一零二组合']	1	2023-04-26	0	0	2	2023-05-08	2023-05-05
2300	太阳电缆	8.34	-3.47	1.29	25.31	3.00	线缆部件及其他	[]	0	2023-04-11	1	0	1	--	--
2301	齐心集团	7.34	-0.14	0.98	45.52	1.71	文娱用品	['全国社保基金六零四组合', '全国社保基金一零三组合']	2	2023-04-22	0	0	0	--	--
2302	西部建设	8.21	-8.47	4.54	22.82	1.18	其他建材	[]	0	2023-04-08	0	0	0.95	--	--
2303	美盈森	3.43	-0.29	0.91	39.89	1.04	包装印刷	[]	0	2023-04-18	0	0	0.66	--	--
2304	洋河股份	147.86	+1.94	0.43	21.93	4.18	白酒	[]	0	2023-04-26	0	0	37.4	--	--
2305	南国置业	2.32	+3.57	4.43	--	2.08	房地产开发	[]	0	2023-04-29	0	0	0	--	--
2306	中科云网	4.01	-2.20	0.93	--	82.06	餐饮	[]	0	2023-04-08	0	0	0	--	--
2307	北新路桥	6.51	+5.17	11.68	183.28	2.41	路桥施工	[]	0	2023-04-25	0	0	0	--	--
2308	威创股份	5.04	+1.82	2.15	109.87	2.30	计算机设备	[]	0	2023-04-26	0	0	0	--	--
2309	ST中利	4.25	-4.92	2.20	--	4.25	光伏设备	[]	0	2023-04-22	0	0	0	--	--
2310	东方园林	1.96	+0.51	1.00	--	1.20	园林工程	[]	0	2023-04-26	0	0	0	--	--
2311	海大集团	53.64	-0.06	0.24	28.23	4.88	饲料	['全国社保基金一零四组合', '全国社保基金一零六组合']	2	2023-04-25	0	0	4.5	--	--
2312	川发龙蟒	9.02	-1.96	0.73	18.39	1.84	IT服务	[]	0	2023-04-26	0	0	2.2	--	--
2313	*ST日海	8.98	+5.03	2.95	--	5.60	通信传输设备	[]	0	2023-04-17	0	0	0	--	--
2314	南山控股	3.55	+2.60	3.23	10.70	0.93	房地产开发	[]	0	2023-04-29	0	0	0.37	--	--
2315	焦点科技	41.27	+9.99	13.61	41.66	6.36	互联网信息服务	[]	0	2023-03-30	0	0	9	2023-04-07	2023-04-06
2316	亚联发展	4.57	-0.65	9.07	--	35.43	IT服务	[]	0	2023-03-31	0	0	0	--	--
2317	众生药业	19.68	-8.85	8.27	41.43	4.22	中药	['全国社保基金六零四组合']	1	2023-04-11	0	0	2	--	--
2318	久立特材	15.17	-1.24	0.84	11.17	2.29	特钢	['全国社保基金一零一组合', '中信证券股份有限公司－社保基金17052组合', '全国社保基金四零一组合']	3	2023-04-14	0	0	4.3	2023-04-21	2023-04-20
2320	海峡股份	6.56	-1.65	1.06	68.56	3.57	航运	[]	0	2023-03-27	0	0	0.45	--	--
2321	ST华英	2.76	+0.36	0.43	--	5.74	畜禽养殖	[]	0	2023-04-15	0	0	0	--	--
2322	理工能科	9.71	-1.82	2.07	17.34	1.19	电网自动化	[]	0	2023-04-27	0	0	0.5	--	--
2323	雅博股份	3.08	-1.28	1.39	201.43	6.86	其他建材	[]	0	2023-04-15	0	0	0	--	--
2324	普利特	13.94	-1.62	1.35	50.43	4.83	改性塑料	[]	0	2023-04-20	0	0	0.5	--	--
2325	洪涛股份	1.82	0.00	0.99	--	1.10	装修装饰	[]	0	2023-04-29	0	0	0	--	--
2326	永太科技	16.90	-0.53	1.63	78.19	4.29	氟化工及制冷剂	[]	0	2023-04-26	0	0	1	--	--
2327	富安娜	9.17	+1.78	2.77	14.10	1.96	家纺	['大成基金管理有限公司－社保基金17011组合']	1	2023-04-22	0	0	6	--	--
2328	新朋股份	5.75	-2.21	2.11	15.11	1.39	汽车零部件	[]	0	2023-04-26	0	0	1.3	--	--
2329	皇氏集团	5.87	-1.51	2.08	--	3.06	乳品	[]	0	2023-04-25	0	0	0	--	--
2330	得利斯	6.09	-3.18	2.66	166.37	1.60	肉制品	[]	0	2023-04-19	0	0	0	--	--
2331	皖通科技	6.84	-1.58	0.97	--	1.63	IT服务	[]	0	2023-04-26	0	0	0	--	--
2332	仙琚制药	14.97	-0.86	1.06	19.62	2.64	化学制剂	['汇添富基金管理股份有限公司－社保金17022组合']	1	2023-04-26	0	0	3	--	--
2333	罗普斯金	5.95	-1.65	1.27	--	2.17	其他建材	[]	0	2023-04-28	0	0	0	--	--
2334	英威腾	10.90	-4.72	3.52	23.57	3.57	工控自动化	['全国社保基金五零二组合']	1	2023-04-18	0	0	0.6	--	--
2335	科华数据	41.40	-0.05	3.49	65.04	4.96	储能设备	[]	0	2023-04-29	0	0	0.5	--	--
2336	人人乐	11.88	-3.10	1.89	--	433.32	超市	[]	0	2023-04-15	0	0	0	--	--
2337	赛象科技	5.17	0.00	1.44	34.67	2.53	其它专用机械	[]	0	2023-04-26	0	0	0	--	--
2338	奥普光电	32.95	+3.75	8.48	92.22	6.83	仪器仪表	[]	0	2023-04-27	0	0	0.1	--	--
2339	积成电子	7.18	-1.78	2.09	--	2.15	电网自动化	[]	0	2023-04-26	0	0	0	--	--
2340	格林美	6.70	-1.76	1.01	30.27	1.85	金属新材料	[]	0	2023-04-29	0	0	0.5	--	--
2341	新纶新材	3.60	-1.10	0.72	--	3.91	其他化学制品	[]	0	2023-04-29	0	0	0	--	--
2342	巨力索具	4.12	-0.72	0.71	623.85	1.59	金属制品	[]	0	2023-04-27	0	0	0	--	--
2343	慈文传媒	9.37	-9.90	16.43	263.02	5.92	影视动漫	[]	0	2023-04-25	0	0	0	--	--
2344	海宁皮城	5.26	+2.53	3.46	27.03	0.81	专业市场	[]	0	2023-04-20	0	0	0.45	--	--
2345	潮宏基	7.44	-9.27	4.09	29.01	1.80	珠宝首饰	[]	0	2023-04-29	0	0	2	--	--
2346	柘中股份	12.50	-1.03	0.36	12.33	2.01	中压设备	[]	0	2023-04-29	0	0	2	--	--
2347	泰尔股份	4.92	+0.41	3.40	--	2.00	机械基础件	[]	0	2023-04-25	0	0	0	--	--
2348	高乐股份	4.77	+1.06	2.98	--	8.10	文娱用品	[]	0	2023-04-29	0	0	0	--	--
2349	精华制药	10.58	-2.85	2.53	36.96	3.46	中药	[]	0	2023-03-30	0	0	0.8	--	--
2350	北京科锐	7.00	-3.45	3.03	66.72	2.07	中压设备	[]	0	2023-04-26	0	0	0	--	--
2351	漫步者	22.69	+2.95	10.60	75.39	8.50	电子系统组装	[]	0	2023-03-29	0	0	2	--	--
2352	顺丰控股	54.47	-1.71	0.26	38.80	3.04	物流	['全国社保基金一一二组合']	1	2023-05-06	0	0	2.5	2023-05-12	2023-05-11
2353	杰瑞股份	24.39	-4.17	2.34	10.53	1.42	冶金矿采化工设备	[]	0	2023-04-21	0	0	3.3	--	--
2354	天娱数科	6.30	+0.96	15.78	--	4.31	移动互联网服务	[]	0	2023-04-12	0	0	0	--	--
2355	兴民智通	4.00	+0.76	1.08	--	1.78	汽车零部件	[]	0	2023-04-29	0	0	0	--	--
2356	赫美集团	5.10	-0.78	0.20	--	10.86	珠宝首饰	[]	0	2023-04-29	0	0	0	--	--
2357	富临运业	6.40	-0.47	3.05	31.80	1.48	公交	[]	0	2023-04-26	0	0	0	--	--
2358	森源电气	4.60	-3.77	1.69	98.93	1.38	中压设备	[]	0	2023-04-27	0	0	0	--	--
2360	同德化工	6.87	-2.00	1.14	14.57	1.63	民爆用品	[]	0	2023-04-25	0	0	0	--	--
2361	神剑股份	4.00	+0.50	0.78	138.58	1.61	涂料油漆油墨制造	[]	0	2023-04-28	0	0	1	--	--
2362	汉王科技	28.67	+10.02	6.86	--	5.14	软件开发	[]	0	2023-03-25	0	0	0	--	--
2363	隆基机械	6.78	-2.02	0.82	64.37	1.32	汽车零部件	[]	0	2023-04-11	0	0	1.2	--	--
2364	中恒电气	7.44	-2.49	1.03	--	1.87	储能设备	[]	0	2023-04-29	0	0	0	--	--
2365	永安药业	10.02	-1.86	1.43	28.19	1.45	化学原料药	[]	0	2023-03-30	0	0	1	--	--
2366	*ST海核	5.12	+0.79	0.53	24.31	2.34	其它专用机械	[]	0	2023-04-26	0	0	0	--	--
2367	康力电梯	8.63	+0.47	1.42	21.20	2.08	楼宇设备	[]	0	2023-04-28	0	0	2.5	2023-05-11	2023-05-10
2368	太极股份	40.43	+4.44	3.87	65.21	5.47	IT服务	['全国社保基金四一三组合']	1	2023-04-07	0	0	1.92	--	--
2369	卓翼科技	4.73	-0.63	1.49	--	2.60	电子系统组装	[]	0	2023-04-28	0	0	0	--	--
2370	亚太药业	4.42	-0.23	1.17	--	25.12	化学制剂	[]	0	2023-04-25	0	0	0	--	--
2371	北方华创	322.13	-0.06	1.47	62.30	8.37	半导体材料	[]	0	2023-04-29	0	0	4.45	--	--
2372	伟星新材	21.96	-0.95	0.33	25.82	6.35	管材	['全国社保基金一零八组合']	1	2023-04-21	0	0	6	--	--
2373	千方科技	14.43	+4.49	2.99	--	1.87	IT服务	[]	0	2023-04-20	0	0	0	--	--
2374	中锐股份	4.51	+0.89	1.80	--	3.67	园林工程	[]	0	2023-04-29	0	0	0	--	--
2375	亚厦股份	4.62	+0.22	0.55	38.12	0.80	装修装饰	[]	0	2023-04-29	0	0	0.14	--	--
2376	新北洋	7.44	-0.40	0.65	--	1.58	计算机设备	[]	0	2023-04-22	0	0	1.5	--	--
2377	国创高新	2.62	+1.16	1.42	--	4.23	房地产开发	[]	0	2023-04-29	0	0	0	--	--
2378	章源钨业	7.34	-2.39	1.41	39.27	3.33	钨	['全国社保基金五零四组合']	1	2023-04-18	0	3	1.2	--	--
2379	宏创控股	4.06	-1.46	0.62	--	2.78	铝	[]	0	2023-03-17	0	0	0	--	--
2380	科远智慧	19.19	+0.47	4.30	--	2.65	IT服务	[]	0	2023-04-26	0	0	0	--	--
2381	双箭股份	7.28	-1.22	1.94	22.11	1.50	其他橡胶制品	[]	0	2023-04-19	0	0	2	--	--
2382	蓝帆医疗	7.70	+0.13	0.68	--	0.76	医疗器械	[]	0	2023-04-29	0	0	4	--	--
2383	合众思壮	6.76	-1.74	1.31	--	3.70	计算机设备	[]	0	2023-04-28	0	0	0	--	--
2384	东山精密	23.78	-0.92	0.82	16.43	2.42	印制电路板	['广发基金管理有限公司－社保基金四二零组合']	1	2023-04-21	0	0	1.1	--	--
2385	大北农	7.02	-1.54	1.27	--	2.78	饲料	['全国社保基金五零三组合']	1	2023-04-26	0	0	0.5	--	--
2386	天原股份	6.74	-1.75	0.71	19.96	1.08	氯碱	[]	0	2023-04-29	0	0	0.75	--	--
2387	维信诺	6.64	+1.37	0.73	--	0.84	显示器件	[]	0	2023-04-28	0	0	0	--	--
2388	新亚制程	7.29	-2.41	1.13	129.96	2.53	其他电子	[]	0	2023-04-28	0	0	0	--	--
2389	航天彩虹	20.37	-3.92	1.70	69.88	2.57	航空装备	[]	0	2023-03-30	0	0	0.6	--	--
2390	信邦制药	4.80	-1.84	0.95	45.75	1.36	医药生物	[]	0	2023-04-18	0	0	0.6	--	--
2391	长青股份	7.21	-0.55	0.89	17.17	0.99	农药	[]	0	2023-04-12	0	0	2	--	--
2392	北京利尔	3.63	-0.27	1.29	16.36	0.87	耐火材料	[]	0	2023-03-24	0	0	0.34	--	--
2393	力生制药	24.15	-1.02	0.85	45.27	1.01	化学制剂	[]	0	2023-03-24	0	0	3	--	--
2394	联发股份	8.03	0.00	2.13	12.38	0.64	棉纺	[]	0	2023-04-25	0	0	0	--	--
2397	梦洁股份	3.99	+0.76	2.17	--	2.61	家纺	[]	0	2023-04-29	0	0	0	--	--
2398	垒知集团	6.28	-0.16	0.65	22.13	1.25	其他建材	[]	0	2023-03-28	0	0	0.8	--	--
2399	海普瑞	12.34	-1.67	0.39	32.41	1.46	化学原料药	[]	0	2023-03-30	0	0	1	--	--
2400	省广集团	5.83	-3.16	5.90	47.69	2.10	营销服务	[]	0	2023-03-30	0	0	0.4	--	--
2401	中远海科	24.74	+10.00	8.28	49.54	6.12	IT服务	[]	0	2023-03-31	0	0	1.2	--	--
2402	和而泰	15.37	-1.85	1.14	31.98	3.25	电子零部件制造	['全国社保基金四零六组合', '易方达基金管理有限公司－社保基金17042组合']	2	2023-04-25	0	0	1	2023-05-04	2023-04-28
2403	爱仕达	8.12	-2.40	1.20	--	1.37	小家电	[]	0	2023-04-29	0	0	0	--	--
2404	嘉欣丝绸	6.40	0.00	0.98	14.48	1.83	丝绸	[]	0	2023-04-21	0	0	2.5	2023-04-28	2023-04-27
2405	四维图新	11.63	-0.17	1.18	--	2.39	软件开发	[]	0	2023-04-22	0	0	0	--	--
2406	远东传动	5.16	-1.15	0.89	50.33	0.96	汽车零部件	[]	0	2023-04-25	0	0	1	--	--
2407	多氟多	19.23	-3.80	2.24	15.54	2.29	氟化工及制冷剂	[]	0	2023-04-19	0	4	6	2023-04-25	2023-04-24
2408	齐翔腾达	6.76	-5.06	0.99	--	1.45	聚氨酯	[]	0	2023-04-28	0	0	1.6	--	--
2409	雅克科技	67.99	+6.30	6.33	58.98	4.87	半导体材料	[]	0	2023-04-28	0	0	3.2	--	--
2410	广联达	55.51	+1.07	1.07	67.64	10.27	软件开发	['全国社保基金一零二组合']	1	2023-03-25	0	4	4	--	--
2411	*ST必康			0.00	--	1.02	化学制剂	[]	0	2023-04-29	0	0	0	--	--
2412	汉森制药	6.94	+0.58	2.45	20.44	1.79	中药	[]	0	2023-04-29	0	0	3	--	--
2413	雷科防务	4.91	-1.80	1.20	--	1.56	航空装备	[]	0	2023-04-17	0	0	0	--	--
2414	高德红外	10.98	-0.90	0.27	142.26	5.04	其他电子	[]	0	2023-04-20	0	3	1.3	--	--
2415	海康威视	36.06	-3.06	0.66	27.31	4.80	电子系统组装	[]	0	2023-04-15	0	0	7	--	--
2416	爱施德	8.77	-0.57	0.44	15.43	1.78	专业连锁	[]	0	2023-04-18	0	0	5	--	--
2417	*ST深南			0.00	--	4.61	IT服务	[]	0	2023-04-28	0	0	0	--	--
2418	康盛股份	2.93	-1.01	1.68	93.48	2.21	家电零部件	[]	0	2023-04-28	0	0	0	--	--
2419	天虹股份	6.37	+0.47	2.05	151.21	1.75	商业贸易	[]	0	2023-04-21	0	0	0.5	2023-04-28	2023-04-27
2420	毅昌科技	6.08	-1.94	1.32	54.83	3.51	彩电	[]	0	2023-04-27	0	0	0	--	--
2421	达实智能	3.83	-0.26	1.93	37.39	2.36	IT服务	[]	0	2023-04-19	0	0	0.6	2023-04-27	2023-04-26
2422	科伦药业	31.49	-1.41	0.77	20.80	2.84	化学制剂	[]	0	2023-04-14	0	0	6.16	--	--
2423	中粮资本	9.03	+9.99	2.86	15.82	1.11	多元金融	[]	0	2023-04-26	0	0	0.78	--	--
2424	贵州百灵	8.27	-1.78	2.94	70.56	2.93	中药	[]	0	2023-04-29	0	0	0	--	--
2425	凯撒文化	6.77	-2.17	10.13	--	1.50	传媒	[]	0	2023-04-27	0	0	0	--	--
2426	胜利精密	2.05	-1.91	0.94	--	1.67	机械基础件	[]	0	2023-04-12	0	0	0	--	--
2427	*ST尤夫	7.57	+0.53	0.61	10.88	7.17	涤纶	[]	0	2023-04-20	0	0	0	--	--
2428	云南锗业	11.83	-2.15	2.97	--	5.52	其他稀有小金属	[]	0	2023-04-13	0	0	0	--	--
2429	兆驰股份	4.51	-3.22	0.77	17.25	1.46	彩电	['全国社保基金一一二组合']	1	2023-04-11	0	0	0.76	--	--
2430	杭氧股份	42.58	+10.00	2.68	36.00	4.80	其它专用机械	['全国社保基金四零六组合', '全国社保基金一零二组合', '汇添富基金管理股份有限公司－社保基金17022组合']	3	2023-04-26	0	0	8	2023-05-08	2023-05-05
2431	棕榈股份	2.85	0.00	0.85	--	1.26	园林工程	[]	0	2023-04-28	0	0	0	--	--
2432	九安医疗	41.67	-1.63	2.14	8.70	1.01	医疗器械	[]	0	2023-04-29	0	0	25	--	--
2433	*ST太安	2.54	-4.87	1.01	--	0.55	中药	[]	0	2023-04-29	0	0	0	--	--
2434	万里扬	8.77	-1.57	0.89	34.05	2.01	汽车零部件	[]	0	2023-04-25	0	0	0	--	--
2435	长江健康	4.96	-0.80	1.14	96.99	1.35	化学制剂	[]	0	2023-04-20	0	0	0	--	--
2436	兴森科技	14.23	-2.67	3.82	72.41	3.67	印制电路板	['全国社保基金四零三组合']	1	2023-03-31	0	0	0.8	--	--
2437	誉衡药业	2.30	-1.71	1.45	--	3.06	化学制剂	[]	0	2023-04-24	0	0	0	--	--
2438	江苏神通	11.83	-2.63	0.91	26.14	1.98	机械基础件	['汇添富基金管理股份有限公司－社保基金17022组合', '汇添富基金管理股份有限公司－社保基金四二三组合', '汇添富基金管理股份有限公司－社保基金17021组合']	3	2023-04-18	0	0	0.5	--	--
2439	启明星辰	31.02	+2.04	1.39	44.92	4.03	软件开发	['广发基金管理有限公司－社保基金四二零组合']	1	2023-04-20	0	0	2	--	--
2440	闰土股份	7.09	+0.28	0.61	20.16	0.84	纺织化学用品	[]	0	2023-04-29	0	0	2.5	--	--
2441	众业达	10.42	-1.88	4.48	18.04	1.22	低压设备	[]	0	2023-04-22	0	0	3.5	--	--
2442	龙星化工	4.92	0.00	0.79	22.99	1.50	炭黑	[]	0	2023-04-18	0	0	0	--	--
2443	金洲管道	6.74	+0.30	2.31	14.03	1.11	特钢	[]	0	2023-04-22	0	0	0.5	--	--
2444	巨星科技	17.52	-5.09	1.54	13.69	1.54	其它通用机械	['全国社保基金四一八组合', '中信证券股份有限公司－社保基金17052组合', '汇添富基金管理股份有限公司－社保基金17022组合']	3	2023-04-22	0	0	1.66	--	--
2445	中南文化	2.56	-1.16	1.99	--	3.08	影视动漫	[]	0	2023-04-22	0	0	0	--	--
2446	盛路通信	8.90	-2.31	2.89	31.90	2.53	通信传输设备	[]	0	2023-04-28	0	0	0	--	--
